StockCode,mean,std,CV,XYZ_Class
21711,10.148148148148149,18.606664859882258,1.833503471594237,Z
21713,15.201612903225806,24.34039762877728,1.601172045606569,Z
21714,18.834710743801654,42.23808453426796,2.242566138063371,Z
21715,16.519685039370078,34.67052414291506,2.0987400219972416,Z
21716,17.69672131147541,35.84145283366002,2.0253160007904225,Z
21717,13.333333333333334,12.6526712630215,0.9489503447266124,Y
21718,21.954545454545453,49.036100980122576,2.2335284090324983,Z
21719,9.875,8.591883061672485,0.8700641075111377,Y
21720,14.397058823529411,15.316696290330349,1.0638767596960814,Z
21721,14.21311475409836,12.968056593155302,0.9124007522289198,Y
21722,9.583333333333334,16.633953402516834,1.7357168767843651,Z
21723,8.321428571428571,8.30795269137216,0.998380580937427,Y
21724,9.716666666666667,8.83769213425581,0.9095394992373047,Y
21725,11.391304347826088,12.707359367594304,1.1155315475369045,Z
21726,10.283950617283951,13.325947028167672,1.2958003712864121,Z
21728,9.1875,35.763955092676305,3.8926753842368766,Z
21729,8.142857142857142,10.346735961400826,1.2706517847334349,Z
21730,7.322916666666667,10.222261354171222,1.3959275817929406,Z
21731,62.69874476987448,110.5009279709966,1.7624105295340797,Z
21732,19.638297872340427,61.16884171733005,3.1147730885314324,Z
21733,36.36531365313653,44.215249336430745,1.2158632744974867,Z
21734,4.230769230769231,2.9764029228204905,0.7035134181212068,Y
21735,6.333333333333333,18.01891116078577,2.8450912359135425,Z
21736,5.764705882352941,2.969204686542885,0.515066119094174,Y
21737,3.544642857142857,9.931194273153642,2.8017475027536722,Z
21738,5.806451612903226,6.503060338018971,1.1199715026588226,Z
21739,5.173913043478261,4.48357173009836,0.8665726873299351,Y
21740,7.809523809523809,6.9109988251992025,0.8849449715194101,Y
21741,6.8933333333333335,8.310809199443186,1.2056299612345047,Z
21742,2.9382716049382718,2.2986174051609023,0.7823025622606432,Y
21743,14.552631578947368,18.302928535686743,1.2577057583292879,Z
21744,6.385964912280702,6.055559387764839,0.9482606733587796,Y
21745,10.385964912280702,27.185044149072052,2.61747891300187,Z
21746,20.984251968503937,29.30923909048122,1.3967254650998555,Z
21747,22.085714285714285,52.35573494247272,2.370570146166294,Z
21749,46.15584415584416,156.3103411852494,3.386577453929151,Z
21750,6.323529411764706,8.200962945068186,1.2968964657317132,Z
21752,2.72,3.0072135496724095,1.105593216791327,Z
21754,16.272108843537413,11.293513691951542,0.694041184246186,Y
21755,12.35438596491228,9.344955522834015,0.7564079307036905,Y
21756,5.75,4.903566460116249,0.8527941669767389,Y
21757,2.423076923076923,1.701130845598349,0.7020539997707472,Y
21758,2.225806451612903,1.3591584999392048,0.6106364275089181,Y
21759,3.0,4.242640687119285,1.414213562373095,Z
21760,1.25,0.621581560508061,0.4972652484064488,X
21761,3.8,5.634079973061897,1.482652624489973,Z
21763,2.8461538461538463,2.339734808553947,0.8220689867892246,Y
21764,1.8888888888888888,1.6914819275153699,0.8954904322140194,Y
21765,3.797752808988764,5.324001774299828,1.4018821240020256,Z
21767,1.0,,0.0,X
21768,5.022471910112359,21.491001038537192,4.278968886867585,Z
21769,2.9285714285714284,6.568189627483238,2.2427964581650084,Z
21770,12.128440366972477,65.35332756942736,5.388436236813603,Z
21772,1.0,,0.0,X
21773,8.090909090909092,6.63611746191156,0.8201942930452489,Y
21774,8.588235294117647,13.868203157710427,1.6147907786375155,Z
21775,6.514285714285714,6.137500106967431,0.9421601041397372,Y
21777,5.563157894736842,9.32390172696446,1.6760088250929492,Z
21779,20.066666666666666,17.709830468925873,0.8825496911424854,Y
21780,11.363636363636363,6.054299749314156,0.5327783779396458,Y
21781,2.7951807228915664,3.990166810956969,1.4275165746096052,Z
21784,2.160919540229885,2.1013482007732103,0.972432412059943,Y
21785,24.825396825396826,34.04860836649316,1.3715232270390467,Z
21786,54.91089108910891,98.04591771306961,1.785545923011185,Z
21787,53.98198198198198,97.37173212926949,1.8037820871743848,Z
21788,23.15909090909091,26.519949707670783,1.1451204976815648,Z
21789,22.280898876404493,26.71269223525713,1.198905501229392,Z
21790,46.26119402985075,59.31739411851215,1.282227909643592,Z
21791,42.075949367088604,87.93908313625334,2.0900082935511475,Z
21792,2.7222222222222223,2.6522803763871865,0.9743070770401909,Y
21793,1.8461538461538463,0.6126863923612269,0.33187179586233123,X
21794,3.2777777777777777,3.241340665245802,0.9888835927868549,Y
21795,6.507462686567164,39.76040863698017,6.109971052013008,Z
21796,5.568965517241379,29.86878442658149,5.36343497443259,Z
21801,31.26,22.417931962368602,0.7171443366080806,Y
21802,35.0,25.34848032023724,0.7242422948639211,Y
21803,34.28888888888889,25.01692356478839,0.7295927157585725,Y
21804,7.6938775510204085,7.71687566752421,1.0029891451158788,Z
21805,37.92857142857143,35.4210297796288,0.9338877908000061,Y
21806,38.656716417910445,33.225835255846704,0.8595100239929456,Y
21807,39.31428571428572,31.54593745274115,0.8024039323008286,Y
21808,17.4390243902439,21.57898141767563,1.237396137237344,Z
21809,19.074074074074073,30.26664634877734,1.5867950512951228,Z
21810,19.57894736842105,28.975942834667087,1.4799540695125664,Z
21811,17.54022988505747,21.38289068157125,1.2190769916754252,Z
21812,6.622950819672131,5.571247419941754,0.8412031995456608,Y
21813,6.384615384615385,5.168810229664405,0.809572686573943,Y
21814,12.652173913043478,7.755191497898818,0.6129532799026557,Y
21815,13.05,8.439680392538875,0.6467188040259674,Y
21816,13.851851851851851,9.062618503007512,0.6542532074363712,Y
21817,16.192307692307693,14.142188949933669,0.8733893413260697,Y
21818,19.536585365853657,21.21564477592078,1.0859443643105517,Z
21819,20.08823529411765,19.131700109455476,0.9523833143799212,Y
21820,8.169491525423728,11.687235215326815,1.4305951819590916,Z
21821,8.958333333333334,10.748494864118028,1.1998319848317798,Z
21822,9.764705882352942,7.920280158533619,0.8111130282835634,Y
21823,16.661538461538463,17.638095244276062,1.0586114412538725,Z
21824,14.533333333333333,15.497913109011268,1.066370168051234,Z
21825,13.884615384615385,15.627594807167657,1.1255331440065348,Z
21826,12.449612403100776,20.18274372774537,1.6211543841090612,Z
21827,8.51578947368421,12.263822560074589,1.440127494693555,Z
21828,10.14864864864865,24.128470327408124,2.3775057313291628,Z
21829,62.28346456692913,48.582755062767006,0.7800265351417711,Y
21830,45.973214285714285,61.397898813920975,1.335514598399524,Z
21832,20.6,34.420817255702374,1.6709134590146784,Z
21833,24.510204081632654,29.258031878616176,1.1937082115338822,Z
21836,3.4307692307692306,2.4998076849106736,0.7286434956017659,Y
21837,3.9272727272727272,2.8600346116433593,0.7282495538906701,Y
21838,1.0,,0.0,X
21839,2.7746478873239435,4.216285376281529,1.5195749325684698,Z
21841,4.226190476190476,4.782879080703492,1.1317235007861783,Z
21842,23.52173913043478,30.44946568454541,1.2945244191211542,Z
21843,14.589928057553957,23.521036885479578,1.6121420744978607,Z
21844,17.70984455958549,21.374360528365433,1.2069197138603067,Z
21845,9.482142857142858,9.452255279568464,0.9968480144177664,Y
21846,16.846153846153847,30.42082917446764,1.8058026450597229,Z
21847,15.1875,30.11360434532317,1.982788763478069,Z
21849,10.974358974358974,17.173245991010152,1.5648518543210186,Z
21850,11.565217391304348,21.349528602325204,1.846011871629623,Z
21851,12.066666666666666,29.68679415373841,2.4602315597020783,Z
21852,1.0,,0.0,X
21864,7.764227642276423,17.620815420374328,2.2694872216817195,Z
21865,4.6923076923076925,5.094726039911338,1.0857612871942195,Z
21866,8.020979020979022,10.478998804092713,1.30644884828706,Z
21867,7.038461538461538,12.047578072624477,1.7116777589521115,Z
21868,29.2,47.31778961749707,1.6204722471745572,Z
21869,21.10169491525424,33.412105443703794,1.583384916609256,Z
21870,22.686915887850468,28.105771328908443,1.2388537722732043,Z
21871,33.16111111111111,71.81923023230456,2.1657667015940394,Z
21872,32.66379310344828,92.53050674054029,2.8328157249677153,Z
21873,7.392857142857143,7.3204037927092305,0.9901995468398959,Y
21874,18.93854748603352,30.537904612187603,1.6124734293750975,Z
21875,32.69444444444444,94.74959842915642,2.8980335968136206,Z
21876,12.06711409395973,11.95863615875302,0.9910104491958843,Y
21877,44.174358974358974,102.43891999059508,2.318967889269334,Z
21878,36.47560975609756,82.146846172226,2.2521034390245847,Z
21879,9.942857142857143,10.496337896795124,1.0556661677811188,Z
21880,12.422222222222222,9.861515854547664,0.7938608469671643,Y
21881,10.523809523809524,6.305704144812439,0.5991845567468833,Y
21882,9.428571428571429,7.578164119928483,0.8037446793863543,Y
21883,11.106060606060606,7.365467843261318,0.663193557510569,Y
21884,9.0,5.941746193341395,0.6601940214823772,Y
21888,8.875647668393782,14.466019008647448,1.6298550313303897,Z
21889,29.94392523364486,46.24335136085603,1.5443316465704107,Z
21890,14.414012738853502,44.20567381294223,3.0668540824710253,Z
21891,23.901840490797547,30.844535447337414,1.2904669604507182,Z
21892,24.916201117318437,51.410538803772084,2.0633377681334535,Z
21893,14.909090909090908,35.37641741458438,2.3728084851245623,Z
21894,9.71830985915493,14.508306092512804,1.4928836703889985,Z
21895,9.120689655172415,31.936932141390006,3.5015918037818907,Z
21896,12.18018018018018,31.280606306085737,2.5681562869641397,Z
21897,5.548780487804878,5.116307597545421,0.9220598307664275,Y
21898,4.565217391304348,4.099778548070921,0.8980467295774398,Y
21899,20.916666666666668,49.85154225568659,2.3833406656105143,Z
21900,24.785365853658536,48.74325273053441,1.9666142117220142,Z
21901,22.248730964467004,49.434599765686144,2.221906491864059,Z
21902,21.80128205128205,54.312289332519285,2.4912429096950923,Z
21903,15.294520547945206,47.90380703440207,3.1320894881427237,Z
21904,7.040816326530612,17.76357814757746,2.5229429832791173,Z
21905,11.405405405405405,38.80330409562444,3.402185430185081,Z
21906,7.879194630872483,38.25005083050462,4.854563521077673,Z
21907,13.67487684729064,14.655878061111995,1.0717374806937086,Z
21908,26.154867256637168,58.19177412834669,2.224892734394578,Z
21910,12.974025974025974,45.559381154816414,3.5115839328537177,Z
21911,15.132450331125828,34.61149625903486,2.2872367330915813,Z
21912,9.661458333333334,20.956573746737398,2.1690901128698545,Z
21913,7.247422680412371,20.068648293542267,2.7690738043721193,Z
21914,30.681818181818183,37.099002778108805,1.209152683138361,Z
21915,97.85975609756098,246.76627344091335,2.52163180536543,Z
21916,33.82967032967033,58.741014113796474,1.7363755999205714,Z
21917,27.19858156028369,40.487779436367504,1.4885989310372407,Z
21918,39.27173913043478,88.73027874608421,2.259392650052518,Z
21922,5.412371134020619,5.3730666626075605,0.9927380309960635,Y
21923,4.7101449275362315,4.270629686575927,0.9066875334576585,Y
21924,4.0,3.9698866482558417,0.9924716620639604,Y
21925,12.492063492063492,12.223553434928359,0.9785055481581787,Y
21926,10.321428571428571,9.910705218201072,0.9602067339433564,Y
21927,10.293103448275861,8.86350415970516,0.8611109568892786,Y
21928,55.528,72.85729860377307,1.3120821676230563,Z
21929,60.02479338842975,85.25840271409984,1.4203864420220407,Z
21930,26.69140625,36.74387349726935,1.3766181201962466,Z
21931,50.90657439446367,60.663818543167636,1.1916696274453131,Z
21932,8.949579831932773,28.533907495129476,3.1882957670614154,Z
21933,11.087301587301587,34.04256625844057,3.07041041414711,Z
21934,14.120567375886525,27.142869407558695,1.9222222935538804,Z
21935,21.611842105263158,37.12963674830386,1.7180227658271496,Z
21936,19.243386243386244,30.13046138654335,1.5657567231390412,Z
21937,14.146496815286625,27.662298532206705,1.9554168705792223,Z
21942,31.37837837837838,100.0933873249686,3.1898840060498177,Z
21943,11.379310344827585,9.135542024358365,0.8028203597163412,Y
21944,33.48717948717949,99.49447797289312,2.9711214708597486,Z
21945,30.348837209302324,90.25305263823762,2.973855374286757,Z
21946,28.166666666666668,57.63806952721031,2.0463219950488867,Z
21947,10.675675675675675,14.135458289141452,1.3240809030335032,Z
21948,27.719298245614034,126.81732565076837,4.575055419046707,Z
21949,27.046153846153846,118.61036932552926,4.385480094516156,Z
21950,92.5,123.74368670764582,1.3377695860286034,Z
21955,12.330143540669857,40.813378044253355,3.310048898427998,Z
21967,76.7956204379562,444.2563041806023,5.784917182087493,Z
21972,9.44,10.727887376719032,1.1364287475337957,Z
21973,13.654205607476635,24.36673529116651,1.784558984363324,Z
21974,24.700534759358288,37.42844283490603,1.5152887659942471,Z
21975,74.72727272727273,120.4870107900423,1.612356592080858,Z
21976,39.82832618025751,80.8272725462913,2.0293916490609774,Z
21977,108.31929824561404,141.90234124287744,1.3100374867746452,Z
21980,128.23834196891193,774.7245042468774,6.041286033117063,Z
21981,171.79338842975207,987.448774345243,5.747885779370491,Z
21982,160.30519480519482,954.9636705810858,5.957159852128132,Z
21983,32.14754098360656,46.07282631315097,1.4331679781245328,Z
21984,155.87943262411346,983.6293834219799,6.310193505732707,Z
21985,79.30582524271844,357.65793532033973,4.509857053069107,Z
21986,61.898648648648646,227.14557470266718,3.669637054469462,Z
21987,28.77181208053691,76.41088439565797,2.6557550209827476,Z
21988,36.972972972972975,103.72871118004936,2.805528007062738,Z
21989,35.228070175438596,96.97101159513228,2.752663177750269,Z
21990,10.446428571428571,24.393679988403214,2.3351215031633847,Z
21991,11.911764705882353,26.993116571563004,2.266088798600351,Z
21992,9.515463917525773,18.077445317566916,1.899796528498365,Z
21993,10.575757575757576,21.820992437460564,2.0633030098458414,Z
22021,15.53968253968254,16.04713359674515,1.032655175275735,Z
22023,25.895833333333332,27.469937477813172,1.0607860007522383,Z
22024,23.669354838709676,22.010980915924577,0.9299358206387215,Y
22025,21.288659793814432,27.623947477266967,1.2975897846464386,Z
22026,20.382608695652173,19.095136980207975,0.9368347921177121,Y
22027,30.547511312217196,34.879712202421274,1.1418184560413422,Z
22028,24.549618320610687,25.121309905967518,1.0232871883338759,Z
22029,41.60444444444445,47.066432702102965,1.1312837686115977,Z
22030,34.97549019607843,60.64273466979724,1.7338637522969358,Z
22031,14.232558139534884,5.402103687684241,0.37955957282748753,X
22032,15.055555555555555,7.862912744358596,0.5222598870791687,Y
22033,17.37142857142857,11.032457290723388,0.635092113775195,Y
22034,28.92452830188679,26.48936583191581,0.9158097776200508,Y
22035,19.303030303030305,15.498307907609615,0.8028950721367618,Y
22036,19.261904761904763,13.320080906823142,0.6915245959042916,Y
22037,21.594405594405593,15.273210350077518,0.7072762564964654,Y
22038,25.96153846153846,4.9029033784546,0.18885257457751053,X
22039,28.571428571428573,8.964214570007952,0.3137475099502783,X
22040,35.42372881355932,49.447709542097826,1.3958922789396038,Z
22041,34.5360824742268,47.52391105531117,1.3760654842881144,Z
22042,24.77358490566038,20.792603630797664,0.8393054017001341,Y
22043,26.0,17.79887636902959,0.6845721680395995,Y
22044,30.342105263157894,30.374488153435845,1.00106725917655,Z
22045,47.57396449704142,51.90452117222333,1.091027870411162,Z
22046,38.679245283018865,33.47566199631673,0.8654683345389205,Y
22047,42.391304347826086,49.35704070932533,1.1643199346815207,Z
22048,29.603174603174605,14.207607778637565,0.4799352761684539,X
22049,49.509803921568626,41.97921988270844,0.847897114462626,Y
22050,31.34328358208955,25.87238626166725,0.8254523235865265,Y
22051,31.785714285714285,25.509812182733604,0.8025558888949899,Y
22052,34.705882352941174,23.80917366689319,0.6860270378596344,Y
22053,7.833333333333333,5.6137586084802145,0.7166500351251338,Y
22054,9.17142857142857,8.169115850660498,0.890713566271394,Y
22055,16.98952879581152,23.031326384729905,1.3556189027683856,Z
22056,28.38095238095238,61.50079364567273,2.1669742727502137,Z
22057,25.725274725274726,50.873495813759206,1.9775686112994821,Z
22058,7.185714285714286,7.235766351934876,1.0069654962931238,Z
22059,19.8125,44.128626670494725,2.2273123871543077,Z
22060,5.329670329670329,12.754132180116674,2.3930433575064276,Z
22061,7.641791044776119,15.951835153866133,2.087447178337951,Z
22062,4.0256410256410255,5.842166052376102,1.4512387009087133,Z
22063,12.78125,23.27647506257299,1.821142303184195,Z
22064,23.943589743589744,37.95591443577093,1.5852223848737055,Z
22065,19.947916666666668,20.776692301289348,1.0415469769836958,Z
22066,13.191011235955056,23.608009236319457,1.7897042777107595,Z
22067,13.055555555555555,23.16209977622093,1.774118280731816,Z
22068,6.195121951219512,7.465871360405929,1.205120967624579,Z
22069,8.612244897959183,7.766960813092136,0.9018509000983761,Y
22070,5.809210526315789,5.41610738816665,0.9323310566266487,Y
22071,6.128787878787879,8.021350615396331,1.3087988643168302,Z
22072,8.195402298850574,16.116152871055537,1.9664870964682073,Z
22073,8.252475247524753,8.013708330470475,0.9710672362057804,Y
22074,10.81159420289855,19.494550793912552,1.8031152879088017,Z
22075,14.805825242718447,25.265282019755652,1.7064419987113653,Z
22076,10.637254901960784,16.807464876005067,1.5800566058548544,Z
22077,36.76442307692308,36.93743611981162,1.0047059909664988,Z
22078,14.952941176470588,29.665155334203735,1.983901025497496,Z
22079,16.0,22.21189818661682,1.3882436366635513,Z
22080,13.507692307692308,15.348652256481818,1.1362897456393146,Z
22081,8.549019607843137,5.9629673173122875,0.6975030577590061,Y
22082,19.58951965065502,22.84227141430431,1.166045509111834,Z
22083,33.99227799227799,61.68003158825898,1.8145306884778596,Z
22084,19.714285714285715,31.546085104154837,1.6001637371672743,Z
22085,20.432989690721648,71.74461466672585,3.5112147440324963,Z
22086,99.56115107913669,165.42046186751662,1.66149607627609,Z
22087,20.489795918367346,21.842675189759078,1.0660269763926244,Z
22088,12.755434782608695,20.0409409600455,1.571168784255804,Z
22089,12.132530120481928,21.999873875306438,1.8132964564552476,Z
22090,31.871698113207547,54.97518854046829,1.7248904763466844,Z
22091,12.44943820224719,20.617739072301887,1.6561180301758738,Z
22092,6.414634146341464,8.806178540536461,1.3728263124030224,Z
22093,6.481012658227848,9.223521713940398,1.4231605769556475,Z
22094,18.216216216216218,58.47825266543046,3.2102304875681407,Z
22095,22.887323943661972,56.511578913598285,2.4691212940710634,Z
22096,5.596153846153846,7.726348135133377,1.3806532750066516,Z
22097,6.571428571428571,7.468914184071666,1.1365738975761233,Z
22098,10.894736842105264,12.94972735606782,1.1886223177067081,Z
22099,7.888888888888889,11.534730165894649,1.4621488942683356,Z
22100,5.414634146341464,6.3795595841566435,1.1782069502271277,Z
22101,10.6,12.298373876248844,1.1602239505895136,Z
22102,9.761904761904763,10.40627100312481,1.0660082491005902,Z
22103,13.90625,19.977986877496427,1.4366192810783946,Z
22104,32.407407407407405,91.69651417720694,2.8294924374681,Z
22105,7.133333333333334,8.192912151598447,1.1485390866726795,Z
22106,6.409090909090909,9.409514389114936,1.4681511812803445,Z
22107,6.263736263736264,8.039949094414801,1.283570820336398,Z
22108,4.571428571428571,4.588806256222075,1.003801368548579,Z
22109,10.564625850340136,15.175262867986104,1.436422177459084,Z
22110,11.684684684684685,23.05486814377703,1.9730843207087512,Z
22111,24.685714285714287,33.37558179288669,1.35202009577666,Z
22112,24.065420560747665,28.667683471879876,1.1912396627150084,Z
22113,30.96590909090909,26.23038900226284,0.8470731127336256,Y
22114,24.043290043290042,28.60005830790401,1.1895234910201344,Z
22115,9.983739837398375,34.034934738005376,3.4090366227806683,Z
22116,6.666666666666667,16.279698136899572,2.4419547205349357,Z
22117,4.552083333333333,6.620335166688938,1.4543528054968835,Z
22118,5.008928571428571,17.182903474520007,3.43045488261362,Z
22119,4.303030303030303,4.553229529039019,1.0581448905513213,Z
22120,4.495238095238095,3.9810218284423904,0.8856086694628199,Y
22121,10.190909090909091,20.628427634914576,2.0241989650674426,Z
22122,9.660550458715596,17.429870159248566,1.8042315739393102,Z
22123,5.95,8.647938604387935,1.4534350595609975,Z
22124,6.3125,6.848053251350586,1.0848401190258354,Z
22125,10.413793103448276,13.360106211835685,1.2829241064345525,Z
22127,31.61855670103093,69.72168530709693,2.2050875366118037,Z
22128,24.96629213483146,37.50862005114238,1.502370470095262,Z
22129,30.433333333333334,45.16049220831383,1.4839154066258653,Z
22130,44.11904761904762,43.50790404381386,0.9861478520454301,Y
22131,16.68617021276596,37.8204655603394,2.2665755579674234,Z
22132,19.546296296296298,27.415250636512326,1.4025803262640129,Z
22133,17.586206896551722,24.525047340891618,1.3945615154624647,Z
22134,21.444444444444443,49.356104886890485,2.301580020632199,Z
22135,19.479166666666668,40.87239591982528,2.0982620365257896,Z
22136,14.351851851851851,23.07213993972834,1.607607169993975,Z
22137,25.8,95.65431181301264,3.707531465620645,Z
22138,16.86111111111111,24.739611195552918,1.4672586541019852,Z
22139,22.731517509727627,33.001211785763154,1.4517821685965646,Z
22141,26.5,40.07018841982154,1.512082581880058,Z
22142,29.342105263157894,39.9291780570668,1.360815036922456,Z
22143,10.24390243902439,23.222597279164187,2.2669678296326943,Z
22144,32.32258064516129,36.474088608009744,1.128439867114074,Z
22145,15.365853658536585,18.96098150499179,1.2339686376264498,Z
22146,27.387755102040817,70.76275395247683,2.583736917787902,Z
22147,26.618110236220474,39.61155043216528,1.4881428501360716,Z
22148,25.67391304347826,41.86011325982771,1.6304531837020109,Z
22149,24.366037735849055,32.23067275807262,1.3227703702786504,Z
22150,22.267281105990783,64.17079704223995,2.8818424996204617,Z
22151,62.38693467336683,87.12104681494634,1.396463013787702,Z
22152,41.98913043478261,71.54672561681836,1.7039344438900568,Z
22153,41.391891891891895,33.132700218499764,0.8004635377632981,Y
22154,59.46268656716418,76.3701767029689,1.2843378110188044,Z
22155,45.037974683544306,44.29228185297006,0.983443020344192,Y
22156,24.341614906832298,26.698807461678438,1.0968379692090402,Z
22157,22.17910447761194,18.715514041899983,0.8438354245002011,Y
22158,45.766666666666666,71.32818379800209,1.5585182184559816,Z
22161,21.96551724137931,39.515027351247944,1.7989572891462957,Z
22162,9.857142857142858,17.227844411408043,1.7477523315921202,Z
22163,6.490566037735849,6.54164952589128,1.0078704211402263,Z
22164,8.5,10.556725081408743,1.2419676566363227,Z
22165,6.972972972972973,16.713519237040742,2.396900045622122,Z
22166,7.153846153846154,18.542259425846265,2.591928736946252,Z
22167,4.472527472527473,10.673269476532546,2.3864066888561712,Z
22168,3.299363057324841,6.109539585818051,1.8517330404892547,Z
22169,6.180232558139535,5.5458813497586155,0.8973580358969726,Y
22170,8.006134969325153,8.601964269299938,1.0744215907248198,Z
22171,8.097560975609756,24.436525892516826,3.0177637397385237,Z
22172,3.2285714285714286,3.054810654012476,0.9461802910658111,Y
22173,14.647058823529411,23.405459274337545,1.5979630829869007,Z
22174,15.381443298969073,17.5008590854427,1.1377904365200682,Z
22175,7.982758620689655,15.921537373125691,1.9944906428537583,Z
22176,6.545454545454546,12.144766847538738,1.855450490596196,Z
22177,4.761904761904762,13.788394238206374,2.8955627900233387,Z
22178,59.189922480620154,102.84319396033378,1.7375118880077347,Z
22179,6.527950310559007,8.282558565897105,1.2687839477730103,Z
22180,4.044025157232705,3.585035550464917,0.8865017924166747,Y
22181,16.696428571428573,28.432963995307304,1.7029368810023624,Z
22182,5.961538461538462,7.586729304414488,1.2726126575146883,Z
22183,4.844444444444444,5.799512344528929,1.1971470435954212,Z
22184,4.482758620689655,6.369448402982608,1.420876951434582,Z
22185,14.648148148148149,14.152001909271615,0.9661290810375059,Y
22186,11.28,13.391599960234382,1.187198578034963,Z
22187,10.60759493670886,11.238005254057787,1.0594300895830133,Z
22188,40.526881720430104,178.07141545794693,4.3939086329501365,Z
22189,42.90909090909091,156.36166397322043,3.6440218298843745,Z
22190,10.033333333333333,16.72404811374132,1.6668486492100982,Z
22191,4.137404580152672,6.90569815863195,1.6690894073446227,Z
22192,4.265486725663717,4.17906709325317,0.979739795721179,Y
22193,5.3936170212765955,9.00921641014736,1.6703478156880707,Z
22194,3.2,4.404060022394229,1.3762687569981964,Z
22195,16.83240223463687,19.884070196205695,1.1812972336942646,Z
22196,18.555555555555557,23.82612845518803,1.2840428508783968,Z
22197,109.8206106870229,248.13865368169996,2.2594907470408154,Z
22198,27.76233183856502,36.5875725706162,1.3178854277576182,Z
22199,10.124031007751938,32.832198313911775,3.242996617530336,Z
22200,7.504424778761062,12.251912309779375,1.6326251073172986,Z
22201,4.887096774193548,18.038306087742036,3.6910065262046414,Z
22202,8.087719298245615,14.08354428157659,1.7413492929498167,Z
22203,6.614285714285714,22.676830540686627,3.428462500751758,Z
22204,5.763636363636364,19.186186810040297,3.328833673666298,Z
22207,11.773972602739725,30.71263259086257,2.608519114756216,Z
22208,8.902173913043478,9.207092085600022,1.0342521024117242,Z
22209,7.0,6.2774397647448605,0.8967771092492658,Y
22210,7.783783783783784,9.630531173945505,1.2372557410971654,Z
22211,7.507462686567164,5.503093164174728,0.7330163856853017,Y
22212,11.357487922705314,18.82230987415307,1.6572599506378927,Z
22214,12.428571428571429,19.077674699964668,1.5349853206868123,Z
22215,4.738255033557047,4.525298217968119,0.9550558562000706,Y
22216,21.823529411764707,26.27300791195277,1.2038844595773506,Z
22217,16.181818181818183,23.029988173616303,1.4232015163470748,Z
22218,8.360902255639099,13.081526614799476,1.564607050151376,Z
22219,23.272727272727273,29.07961331132584,1.2495146344710322,Z
22220,3.9603174603174605,4.758824718185436,1.2016270831490279,Z
22221,9.743589743589743,34.62242944555771,3.553354600991449,Z
22222,3.452991452991453,3.3694769022437163,0.9758138553527593,Y
22223,3.2533333333333334,3.8523188290119963,1.1841143941635235,Z
22224,10.602941176470589,12.097308798831746,1.1409389713183893,Z
22227,21.88235294117647,17.67615892741533,0.8077814563603779,Y
22228,11.178571428571429,9.572891921475962,0.8563609386623864,Y
22229,8.488372093023257,7.381998996991507,0.8696601558099584,Y
22230,8.647058823529411,7.263121999283133,0.8399528842708385,Y
22231,12.895348837209303,15.70240076793612,1.2176794103178596,Z
22232,8.608695652173912,10.326832925000266,1.199581602399021,Z
22233,7.478260869565218,6.424740826367265,0.8591223198049249,Y
22236,4.451428571428571,5.04197162154968,1.132663714725538,Z
22241,23.790697674418606,46.25889199839626,1.9444109051134302,Z
22242,23.056497175141242,37.02620655362107,1.6058903602036094,Z
22243,33.21167883211679,65.45793784796354,1.9709313154221988,Z
22244,23.991935483870968,40.504440380437174,1.6882523049325073,Z
22245,21.269736842105264,30.256512712467266,1.422514671294471,Z
22246,10.233333333333333,13.406761090504041,1.3101069469547924,Z
22247,12.842105263157896,20.43384356932506,1.591159950070394,Z
22248,10.567567567567568,9.302151903190467,0.8802547836778701,Y
22249,12.25925925925926,10.259252952289636,0.8368574915764959,Y
22250,11.653061224489797,19.10339304548645,1.6393454627475235,Z
22251,12.632183908045977,23.262463497355228,1.841523497970796,Z
22252,8.179487179487179,6.789588759237789,0.8300751147657486,Y
22253,18.01923076923077,38.497512211252115,2.136468126985176,Z
22254,12.067796610169491,9.675536885717758,0.801764994743466,Y
22255,11.829268292682928,7.371914402054565,0.6231927638850251,Y
22256,15.578947368421053,22.936612510495404,1.472282559795313,Z
22257,4.333333333333333,4.527692569068709,1.0448521313235482,Z
22258,13.482758620689655,25.857605526165763,1.9178275198434966,Z
22259,6.266666666666667,4.963677592077797,0.7920762115017761,Y
22260,14.481481481481481,40.78879828688668,2.8166177845164717,Z
22261,22.545454545454547,60.36212271437991,2.6773522171700765,Z
22262,11.7,11.668550572533338,0.9973120147464392,Y
22263,20.304347826086957,58.74168009375587,2.89305919091303,Z
22264,11.45945945945946,9.836424922463205,0.8583672691772136,Y
22265,19.584615384615386,33.58705680191976,1.71497147849551,Z
22266,17.6,18.30493343979415,1.0400530363519402,Z
22267,24.192307692307693,59.84113583866486,2.473560463919374,Z
22268,12.119047619047619,22.37289560176405,1.8460935467074462,Z
22269,10.566037735849056,17.17613442000071,1.6255984361786389,Z
22270,6.790322580645161,10.214321506035633,1.5042468726228249,Z
22271,14.465753424657533,24.691350967855545,1.7068831634975898,Z
22272,7.464968152866242,13.186788582060217,1.7664895967435614,Z
22273,13.209523809523809,27.71857727387802,2.098378236306555,Z
22274,12.4,26.22590204634209,2.1149921005114587,Z
22275,5.672955974842767,9.293727880445557,1.6382513669521548,Z
22276,9.75776397515528,17.136866836412782,1.7562288737507687,Z
